source_dataset,source_row_id,property_family,governorate,delegation,city,location,surface_m2,rooms,bathrooms,price_tnd
property_prices_in_tunisia,4127,house,Gabes,Gabès Sud,Gabès Sud,Gabès Sud,380.0,5.0,2.0,260000.0
property_prices_in_tunisia,4131,house,Gabes,Métouia,Métouia,Métouia,220.0,6.0,2.0,150000.0
property_prices_in_tunisia,4146,house,Gabes,Gabès,Gabès,Gabès,100.0,2.0,1.0,75000.0
property_prices_in_tunisia,4150,house,Gabes,Ghanouch,Ghanouch,Ghanouch,1270.0,6.0,4.0,970000.0
property_prices_in_tunisia,4151,house,Gabes,Gabès,Gabès,Gabès,200.0,5.0,1.0,120000.0
property_prices_in_tunisia,4154,house,Gabes,Gabès Sud,Gabès Sud,Gabès Sud,220.0,4.0,2.0,300000.0
property_prices_in_tunisia,4157,house,Gabes,Gabès Sud,Gabès Sud,Gabès Sud,122.0,2.0,1.0,150000.0
property_prices_in_tunisia,4158,house,Gabes,Gabès,Gabès,Gabès,200.0,8.0,4.0,230000.0
property_prices_in_tunisia,4166,house,Gabes,Gabès Médina,Gabès Médina,Gabès Médina,105.0,3.0,2.0,180000.0
property_prices_in_tunisia,4175,house,Gabes,Gabès Sud,Gabès Sud,Gabès Sud,101.0,3.0,1.0,160000.0
property_prices_in_tunisia,4205,house,Gabes,Gabès,Gabès,Gabès,140.0,2.0,1.0,120000.0
property_prices_in_tunisia,4209,house,Gafsa,Gafsa Sud,Gafsa Sud,Gafsa Sud,256.0,5.0,2.0,220000.0
property_prices_in_tunisia,4211,house,Gafsa,Gafsa Sud,Gafsa Sud,Gafsa Sud,80.0,3.0,1.0,100000.0
property_prices_in_tunisia,4252,house,Gafsa,Métlaoui,Métlaoui,Métlaoui,140.0,3.0,1.0,145000.0
property_prices_in_tunisia,4255,apartment,Gafsa,Gafsa Sud,Gafsa Sud,Gafsa Sud,90.0,2.0,2.0,150000.0
property_prices_in_tunisia,4269,apartment,Gafsa,Gafsa Sud,Gafsa Sud,Gafsa Sud,100.0,3.0,1.0,108000.0
property_prices_in_tunisia,4272,house,Gafsa,Gafsa,Gafsa,Gafsa,220.0,7.0,1.0,155000.0
property_prices_in_tunisia,4273,apartment,Gafsa,Gafsa Nord,Gafsa Nord,Gafsa Nord,140.0,4.0,2.0,111000.0
property_prices_in_tunisia,4279,house,Gafsa,Gafsa Sud,Gafsa Sud,Gafsa Sud,140.0,2.0,1.0,53000.0
property_prices_in_tunisia,4302,house,Jendouba,Jendouba,Jendouba,Jendouba,130.0,2.0,1.0,170000.0
property_prices_in_tunisia,4311,house,Jendouba,Bou Salem,Bou Salem,Bou Salem,110.0,6.0,1.0,150000.0
property_prices_in_tunisia,4312,house,Jendouba,Bou Salem,Bou Salem,Bou Salem,130.0,9.0,3.0,270000.0
property_prices_in_tunisia,4313,house,Jendouba,Tabarka,Tabarka,Tabarka,160.0,2.0,1.0,50000.0
property_prices_in_tunisia,4315,house,Jendouba,Tabarka,Tabarka,Tabarka,160.0,2.0,1.0,90000.0
property_prices_in_tunisia,4328,apartment,Jendouba,Tabarka,Tabarka,Tabarka,56.0,2.0,1.0,60000.0
property_prices_in_tunisia,4330,house,Jendouba,Tabarka,Tabarka,Tabarka,270.0,3.0,1.0,260000.0
property_prices_in_tunisia,4333,house,Jendouba,Tabarka,Tabarka,Tabarka,250.0,3.0,1.0,260000.0
property_prices_in_tunisia,4335,house,Jendouba,Bou Salem,Bou Salem,Bou Salem,140.0,9.0,2.0,270000.0
property_prices_in_tunisia,4351,apartment,Jendouba,Ain Draham,Ain Draham,Ain Draham,70.0,1.0,1.0,50000.0
property_prices_in_tunisia,4353,house,Jendouba,Jendouba,Jendouba,Jendouba,170.0,4.0,2.0,180000.0
property_prices_in_tunisia,4357,house,Jendouba,Jendouba,Jendouba,Jendouba,332.0,6.0,2.0,764000.0
property_prices_in_tunisia,4367,house,Jendouba,Ain Draham,Ain Draham,Ain Draham,146.0,3.0,1.0,99000.0
property_prices_in_tunisia,4369,house,Jendouba,Bou Salem,Bou Salem,Bou Salem,270.0,8.0,2.0,300000.0
property_prices_in_tunisia,4395,house,Kairouan,Kairouan Nord,Kairouan Nord,Kairouan Nord,205.0,5.0,1.0,120000.0
property_prices_in_tunisia,4398,house,Kairouan,Kairouan Nord,Kairouan Nord,Kairouan Nord,330.0,4.0,1.0,400000.0
property_prices_in_tunisia,4399,house,Kairouan,Kairouan,Kairouan,Kairouan,500.0,4.0,2.0,680000.0
property_prices_in_tunisia,4410,house,Kairouan,Kairouan Nord,Kairouan Nord,Kairouan Nord,300.0,2.0,1.0,390000.0
property_prices_in_tunisia,4414,house,Kairouan,Kairouan,Kairouan,Kairouan,567.0,5.0,2.0,475000.0
property_prices_in_tunisia,4418,house,Kairouan,Kairouan,Kairouan,Kairouan,420.0,4.0,1.0,398000.0
property_prices_in_tunisia,4427,house,Kairouan,Kairouan,Kairouan,Kairouan,315.0,5.0,2.0,320000.0
property_prices_in_tunisia,4431,house,Kairouan,Kairouan,Kairouan,Kairouan,420.0,5.0,1.0,450000.0
property_prices_in_tunisia,4450,house,Kairouan,Kairouan Nord,Kairouan Nord,Kairouan Nord,330.0,3.0,1.0,330000.0
property_prices_in_tunisia,4454,house,Kairouan,El Ouslatia,El Ouslatia,El Ouslatia,520.0,6.0,2.0,420000.0
property_prices_in_tunisia,4456,house,Kairouan,Kairouan Nord,Kairouan Nord,Kairouan Nord,150.0,4.0,1.0,220000.0
property_prices_in_tunisia,4467,house,Kairouan,Kairouan Sud,Kairouan Sud,Kairouan Sud,250.0,3.0,1.0,215000.0
property_prices_in_tunisia,4475,apartment,Kairouan,Kairouan Sud,Kairouan Sud,Kairouan Sud,90.0,3.0,1.0,47000.0
property_prices_in_tunisia,4486,house,Kairouan,Kairouan Sud,Kairouan Sud,Kairouan Sud,150.0,4.0,1.0,95000.0
property_prices_in_tunisia,4496,house,Kairouan,Kairouan Nord,Kairouan Nord,Kairouan Nord,100.0,2.0,1.0,75000.0
property_prices_in_tunisia,4503,house,Kasserine,Kasserine,Kasserine,Kasserine,200.0,4.0,1.0,120000.0
property_prices_in_tunisia,4505,house,Kasserine,Sbiba,Sbiba,Sbiba,320.0,9.0,2.0,220000.0
property_prices_in_tunisia,4510,house,Kasserine,Sbeïtla,Sbeïtla,Sbeïtla,300.0,3.0,2.0,145000.0
property_prices_in_tunisia,4511,house,Kasserine,Kasserine,Kasserine,Kasserine,250.0,5.0,2.0,198000.0
property_prices_in_tunisia,4513,house,Kasserine,Fériana,Fériana,Fériana,319.0,4.0,1.0,120000.0
property_prices_in_tunisia,4515,house,Kasserine,Kasserine Nord,Kasserine Nord,Kasserine Nord,200.0,4.0,1.0,140000.0
property_prices_in_tunisia,4518,house,Kasserine,Kasserine Sud,Kasserine Sud,Kasserine Sud,250.0,4.0,1.0,75000.0
property_prices_in_tunisia,4528,house,Kasserine,Kasserine,Kasserine,Kasserine,600.0,5.0,1.0,220000.0
property_prices_in_tunisia,4535,house,Kasserine,Kasserine Nord,Kasserine Nord,Kasserine Nord,200.0,4.0,1.0,200000.0
property_prices_in_tunisia,4546,house,Kasserine,Sbeïtla,Sbeïtla,Sbeïtla,181.0,5.0,2.0,195000.0
property_prices_in_tunisia,4547,house,Kasserine,Kasserine Nord,Kasserine Nord,Kasserine Nord,370.0,3.0,1.0,180000.0
property_prices_in_tunisia,4549,house,Kasserine,Kasserine,Kasserine,Kasserine,230.0,3.0,1.0,125000.0
property_prices_in_tunisia,4552,apartment,Kasserine,Kasserine Nord,Kasserine Nord,Kasserine Nord,90.0,3.0,1.0,69000.0
property_prices_in_tunisia,4575,apartment,La manouba,Manouba Ville,Manouba Ville,Manouba Ville,96.0,4.0,1.0,158000.0
property_prices_in_tunisia,4578,apartment,La manouba,Manouba Ville,Manouba Ville,Manouba Ville,96.0,4.0,1.0,165000.0
property_prices_in_tunisia,4586,apartment,La manouba,Oued Ellil,Oued Ellil,Oued Ellil,109.0,3.0,1.0,164703.0
property_prices_in_tunisia,4588,apartment,La manouba,Denden,Denden,Denden,50.0,1.0,1.0,58000.0
property_prices_in_tunisia,4602,house,La manouba,La Manouba,La Manouba,La Manouba,212.0,8.0,2.0,440000.0
property_prices_in_tunisia,4603,apartment,La manouba,La Manouba,La Manouba,La Manouba,71.0,2.0,1.0,110000.0
property_prices_in_tunisia,4604,house,La manouba,La Manouba,La Manouba,La Manouba,160.0,4.0,1.0,230000.0
property_prices_in_tunisia,4610,apartment,La manouba,La Manouba,La Manouba,La Manouba,125.0,3.0,1.0,180000.0
property_prices_in_tunisia,4611,house,La manouba,La Manouba,La Manouba,La Manouba,180.0,4.0,1.0,450000.0
property_prices_in_tunisia,4623,apartment,La manouba,La Manouba,La Manouba,La Manouba,119.0,2.0,1.0,245000.0
property_prices_in_tunisia,4626,apartment,La manouba,La Manouba,La Manouba,La Manouba,85.0,3.0,1.0,80000.0
property_prices_in_tunisia,4629,apartment,La manouba,La Manouba,La Manouba,La Manouba,156.0,3.0,1.0,235000.0
property_prices_in_tunisia,4640,apartment,La manouba,La Manouba,La Manouba,La Manouba,102.0,3.0,1.0,130000.0
property_prices_in_tunisia,4647,house,La manouba,Borj El Amri,Borj El Amri,Borj El Amri,400.0,4.0,1.0,245000.0
property_prices_in_tunisia,4649,house,La manouba,Mornaguia,Mornaguia,Mornaguia,301.0,3.0,1.0,190000.0
property_prices_in_tunisia,4657,apartment,La manouba,La Manouba,La Manouba,La Manouba,162.0,3.0,2.0,400000.0
property_prices_in_tunisia,4659,apartment,La manouba,La Manouba,La Manouba,La Manouba,100.0,3.0,1.0,240000.0
property_prices_in_tunisia,4660,house,La manouba,Oued Ellil,Oued Ellil,Oued Ellil,120.0,4.0,2.0,260000.0
property_prices_in_tunisia,4661,house,La manouba,Oued Ellil,Oued Ellil,Oued Ellil,130.0,4.0,1.0,75000.0
property_prices_in_tunisia,4666,apartment,La manouba,Denden,Denden,Denden,129.0,4.0,1.0,260000.0
property_prices_in_tunisia,4667,house,La manouba,Oued Ellil,Oued Ellil,Oued Ellil,341.0,4.0,1.0,169999.0
property_prices_in_tunisia,4672,apartment,La manouba,Douar Hicher,Douar Hicher,Douar Hicher,102.0,4.0,2.0,110000.0
property_prices_in_tunisia,4687,house,La manouba,Denden,Denden,Denden,80.0,3.0,1.0,200000.0
property_prices_in_tunisia,4727,house,La manouba,Borj El Amri,Borj El Amri,Borj El Amri,450.0,3.0,2.0,350000.0
property_prices_in_tunisia,4731,house,La manouba,La Manouba,La Manouba,La Manouba,216.0,2.0,1.0,600000.0
property_prices_in_tunisia,4734,house,La manouba,Mornaguia,Mornaguia,Mornaguia,75.0,2.0,1.0,75000.0
property_prices_in_tunisia,4736,apartment,La manouba,Denden,Denden,Denden,77.0,3.0,1.0,125000.0
property_prices_in_tunisia,4747,apartment,La manouba,La Manouba,La Manouba,La Manouba,90.0,3.0,1.0,130000.0
property_prices_in_tunisia,4750,house,La manouba,Manouba Ville,Manouba Ville,Manouba Ville,220.0,2.0,1.0,450000.0
property_prices_in_tunisia,4757,house,La manouba,Denden,Denden,Denden,382.0,5.0,1.0,555000.0
property_prices_in_tunisia,4762,house,La manouba,Mornaguia,Mornaguia,Mornaguia,150.0,4.0,1.0,235000.0
property_prices_in_tunisia,4768,apartment,La manouba,La Manouba,La Manouba,La Manouba,55.0,2.0,1.0,110000.0
property_prices_in_tunisia,4770,apartment,La manouba,Manouba Ville,Manouba Ville,Manouba Ville,75.0,1.0,1.0,105000.0
property_prices_in_tunisia,4776,apartment,La manouba,Douar Hicher,Douar Hicher,Douar Hicher,100.0,4.0,1.0,110000.0
property_prices_in_tunisia,4777,apartment,La manouba,Denden,Denden,Denden,90.0,3.0,1.0,105000.0
property_prices_in_tunisia,4778,apartment,La manouba,Manouba Ville,Manouba Ville,Manouba Ville,85.0,3.0,1.0,120000.0
property_prices_in_tunisia,4829,house,La manouba,Djedeida,Djedeida,Djedeida,258.0,3.0,1.0,180000.0
property_prices_in_tunisia,4832,house,La manouba,Oued Ellil,Oued Ellil,Oued Ellil,221.0,5.0,2.0,220000.0
property_prices_in_tunisia,4835,house,La manouba,Mornaguia,Mornaguia,Mornaguia,100.0,2.0,1.0,120000.0
property_prices_in_tunisia,4836,house,La manouba,La Manouba,La Manouba,La Manouba,150.0,3.0,2.0,100000.0
property_prices_in_tunisia,4837,house,La manouba,Mornaguia,Mornaguia,Mornaguia,170.0,2.0,1.0,160000.0
property_prices_in_tunisia,4839,house,La manouba,Manouba Ville,Manouba Ville,Manouba Ville,70.0,3.0,1.0,95000.0
property_prices_in_tunisia,4845,apartment,La manouba,Denden,Denden,Denden,115.0,4.0,1.0,120000.0
property_prices_in_tunisia,4846,apartment,La manouba,Douar Hicher,Douar Hicher,Douar Hicher,99.0,3.0,1.0,75000.0
property_prices_in_tunisia,4847,house,La manouba,La Manouba,La Manouba,La Manouba,160.0,4.0,1.0,80000.0
property_prices_in_tunisia,4858,house,La manouba,Mornaguia,Mornaguia,Mornaguia,500.0,4.0,2.0,380000.0
property_prices_in_tunisia,4861,house,La manouba,Djedeida,Djedeida,Djedeida,380.0,4.0,1.0,150000.0
property_prices_in_tunisia,4864,house,La manouba,Oued Ellil,Oued Ellil,Oued Ellil,101.0,4.0,1.0,100000.0
property_prices_in_tunisia,4867,apartment,La manouba,Manouba Ville,Manouba Ville,Manouba Ville,199.0,3.0,2.0,420000.0
property_prices_in_tunisia,4869,apartment,La manouba,Denden,Denden,Denden,130.0,4.0,1.0,250000.0
property_prices_in_tunisia,4871,house,La manouba,Oued Ellil,Oued Ellil,Oued Ellil,135.0,3.0,1.0,140000.0
property_prices_in_tunisia,4873,house,La manouba,Manouba Ville,Manouba Ville,Manouba Ville,270.0,6.0,2.0,350000.0
property_prices_in_tunisia,4875,apartment,La manouba,Manouba Ville,Manouba Ville,Manouba Ville,120.0,4.0,1.0,250000.0
property_prices_in_tunisia,4876,house,La manouba,Manouba Ville,Manouba Ville,Manouba Ville,210.0,5.0,2.0,290000.0
property_prices_in_tunisia,4879,apartment,La manouba,Douar Hicher,Douar Hicher,Douar Hicher,94.0,3.0,1.0,100000.0
property_prices_in_tunisia,4885,house,La manouba,Oued Ellil,Oued Ellil,Oued Ellil,135.0,4.0,1.0,140000.0
property_prices_in_tunisia,4907,house,La manouba,Borj El Amri,Borj El Amri,Borj El Amri,110.0,2.0,1.0,110000.0
property_prices_in_tunisia,4909,apartment,La manouba,Manouba Ville,Manouba Ville,Manouba Ville,95.0,2.0,1.0,178000.0
property_prices_in_tunisia,4913,house,La manouba,Manouba Ville,Manouba Ville,Manouba Ville,685.0,5.0,1.0,980000.0
property_prices_in_tunisia,4918,house,La manouba,Oued Ellil,Oued Ellil,Oued Ellil,130.0,3.0,2.0,75000.0
property_prices_in_tunisia,4920,house,La manouba,Djedeida,Djedeida,Djedeida,165.0,4.0,1.0,100000.0
property_prices_in_tunisia,4930,house,La manouba,Mornaguia,Mornaguia,Mornaguia,400.0,3.0,1.0,140000.0
property_prices_in_tunisia,4932,apartment,La manouba,Oued Ellil,Oued Ellil,Oued Ellil,53.0,2.0,1.0,70000.0
property_prices_in_tunisia,4936,house,La manouba,Djedeida,Djedeida,Djedeida,170.0,4.0,1.0,90000.0
property_prices_in_tunisia,4942,apartment,La manouba,Denden,Denden,Denden,110.0,2.0,1.0,165000.0
property_prices_in_tunisia,4948,apartment,La manouba,Denden,Denden,Denden,50.0,2.0,1.0,60000.0
property_prices_in_tunisia,4953,house,La manouba,Oued Ellil,Oued Ellil,Oued Ellil,250.0,5.0,1.0,90000.0
property_prices_in_tunisia,4962,apartment,La manouba,La Manouba,La Manouba,La Manouba,80.0,2.0,1.0,136000.0
property_prices_in_tunisia,4970,house,La manouba,Oued Ellil,Oued Ellil,Oued Ellil,450.0,6.0,3.0,1200000.0
property_prices_in_tunisia,4988,apartment,La manouba,La Manouba,La Manouba,La Manouba,250.0,3.0,1.0,250000.0
property_prices_in_tunisia,4989,house,La manouba,Mornaguia,Mornaguia,Mornaguia,157.0,2.0,1.0,160000.0
property_prices_in_tunisia,4990,house,La manouba,Djedeida,Djedeida,Djedeida,520.0,6.0,3.0,380000.0
property_prices_in_tunisia,5001,apartment,La manouba,Oued Ellil,Oued Ellil,Oued Ellil,74.0,3.0,1.0,300000.0
property_prices_in_tunisia,5006,house,La manouba,Djedeida,Djedeida,Djedeida,120.0,2.0,1.0,111111.0
property_prices_in_tunisia,5007,apartment,La manouba,Denden,Denden,Denden,90.0,4.0,1.0,155000.0
property_prices_in_tunisia,5022,house,La manouba,La Manouba,La Manouba,La Manouba,393.0,4.0,1.0,400000.0
property_prices_in_tunisia,5024,house,La manouba,Denden,Denden,Denden,338.0,5.0,2.0,340000.0
property_prices_in_tunisia,5026,house,La manouba,La Manouba,La Manouba,La Manouba,170.0,4.0,1.0,220000.0
property_prices_in_tunisia,5030,house,La manouba,Oued Ellil,Oued Ellil,Oued Ellil,500.0,4.0,1.0,180000.0
property_prices_in_tunisia,5034,house,La manouba,Denden,Denden,Denden,410.0,5.0,1.0,420000.0
property_prices_in_tunisia,5035,apartment,La manouba,Douar Hicher,Douar Hicher,Douar Hicher,86.0,3.0,1.0,90000.0
property_prices_in_tunisia,5037,house,La manouba,Tebourba,Tebourba,Tebourba,250.0,12.0,3.0,210000.0
property_prices_in_tunisia,5041,house,La manouba,Oued Ellil,Oued Ellil,Oued Ellil,440.0,3.0,1.0,270000.0
property_prices_in_tunisia,5056,house,La manouba,Mornaguia,Mornaguia,Mornaguia,350.0,3.0,1.0,190000.0
property_prices_in_tunisia,5062,house,La manouba,Oued Ellil,Oued Ellil,Oued Ellil,175.0,3.0,1.0,190000.0
property_prices_in_tunisia,5065,apartment,La manouba,Douar Hicher,Douar Hicher,Douar Hicher,100.0,3.0,1.0,90000.0
property_prices_in_tunisia,5071,house,La manouba,Oued Ellil,Oued Ellil,Oued Ellil,130.0,3.0,1.0,120000.0
property_prices_in_tunisia,5075,house,La manouba,Douar Hicher,Douar Hicher,Douar Hicher,124.0,3.0,2.0,160000.0
property_prices_in_tunisia,5077,house,La manouba,La Manouba,La Manouba,La Manouba,200.0,4.0,1.0,295000.0
property_prices_in_tunisia,5087,house,La manouba,La Manouba,La Manouba,La Manouba,450.0,7.0,3.0,670000.0
property_prices_in_tunisia,5089,house,La manouba,Tebourba,Tebourba,Tebourba,506.0,4.0,1.0,240000.0
property_prices_in_tunisia,5090,house,La manouba,Denden,Denden,Denden,170.0,4.0,1.0,370000.0
property_prices_in_tunisia,5097,house,La manouba,Oued Ellil,Oued Ellil,Oued Ellil,130.0,3.0,1.0,170000.0
property_prices_in_tunisia,5098,house,La manouba,Djedeida,Djedeida,Djedeida,400.0,4.0,2.0,190000.0
property_prices_in_tunisia,5099,house,La manouba,Mornaguia,Mornaguia,Mornaguia,100.0,3.0,1.0,120000.0
property_prices_in_tunisia,5100,apartment,La manouba,La Manouba,La Manouba,La Manouba,90.0,3.0,1.0,120000.0
property_prices_in_tunisia,5106,apartment,La manouba,Denden,Denden,Denden,112.0,4.0,2.0,188000.0
property_prices_in_tunisia,5110,house,La manouba,Manouba Ville,Manouba Ville,Manouba Ville,200.0,4.0,1.0,330000.0
property_prices_in_tunisia,5112,house,La manouba,Oued Ellil,Oued Ellil,Oued Ellil,200.0,4.0,2.0,90000.0
property_prices_in_tunisia,5114,house,La manouba,La Manouba,La Manouba,La Manouba,400.0,5.0,2.0,520000.0
property_prices_in_tunisia,5116,house,La manouba,Denden,Denden,Denden,220.0,2.0,1.0,240000.0
property_prices_in_tunisia,5118,house,La manouba,Oued Ellil,Oued Ellil,Oued Ellil,275.0,3.0,2.0,147000.0
property_prices_in_tunisia,5121,house,La manouba,La Manouba,La Manouba,La Manouba,400.0,5.0,2.0,540000.0
property_prices_in_tunisia,5124,apartment,La manouba,Denden,Denden,Denden,120.0,4.0,1.0,160000.0
property_prices_in_tunisia,5126,house,La manouba,Oued Ellil,Oued Ellil,Oued Ellil,100.0,4.0,2.0,165000.0
property_prices_in_tunisia,5145,apartment,La manouba,Manouba Ville,Manouba Ville,Manouba Ville,100.0,3.0,1.0,220000.0
property_prices_in_tunisia,5146,house,La manouba,Denden,Denden,Denden,850.0,10.0,2.0,585000.0
property_prices_in_tunisia,5158,apartment,La manouba,Manouba Ville,Manouba Ville,Manouba Ville,98.0,3.0,1.0,132000.0
property_prices_in_tunisia,5170,house,La manouba,Tebourba,Tebourba,Tebourba,180.0,3.0,1.0,150000.0
property_prices_in_tunisia,5181,apartment,La manouba,Denden,Denden,Denden,100.0,3.0,1.0,125000.0
property_prices_in_tunisia,5187,house,La manouba,Douar Hicher,Douar Hicher,Douar Hicher,300.0,4.0,2.0,145000.0
property_prices_in_tunisia,5188,apartment,La manouba,La Manouba,La Manouba,La Manouba,96.0,2.0,1.0,183350.0
property_prices_in_tunisia,5191,house,La manouba,Denden,Denden,Denden,230.0,2.0,1.0,240000.0
property_prices_in_tunisia,5195,house,La manouba,Oued Ellil,Oued Ellil,Oued Ellil,150.0,5.0,2.0,130000.0
property_prices_in_tunisia,5196,house,La manouba,Tebourba,Tebourba,Tebourba,110.0,2.0,1.0,50000.0
property_prices_in_tunisia,5208,house,La manouba,Oued Ellil,Oued Ellil,Oued Ellil,75.0,3.0,1.0,130000.0
property_prices_in_tunisia,5211,house,La manouba,Oued Ellil,Oued Ellil,Oued Ellil,130.0,4.0,1.0,165000.0
property_prices_in_tunisia,5219,apartment,La manouba,Manouba Ville,Manouba Ville,Manouba Ville,132.0,4.0,2.0,198000.0
property_prices_in_tunisia,5225,apartment,La manouba,La Manouba,La Manouba,La Manouba,96.0,2.0,1.0,143000.0
property_prices_in_tunisia,5227,apartment,La manouba,Manouba Ville,Manouba Ville,Manouba Ville,80.0,3.0,1.0,115000.0
property_prices_in_tunisia,5239,house,Le Kef,Le Kef,Le Kef,Le Kef,950.0,5.0,1.0,350000.0
property_prices_in_tunisia,5253,apartment,Le Kef,Le Kef,Le Kef,Le Kef,120.0,4.0,2.0,82000.0
property_prices_in_tunisia,5263,apartment,Le Kef,Le Kef,Le Kef,Le Kef,120.0,4.0,2.0,90000.0
property_prices_in_tunisia,5264,house,Le Kef,Kalâat Snan,Kalâat Snan,Kalâat Snan,210.0,6.0,2.0,140000.0
property_prices_in_tunisia,5265,house,Le Kef,Kef Est,Kef Est,Kef Est,400.0,6.0,2.0,460000.0
property_prices_in_tunisia,5266,house,Le Kef,Djerissa,Djerissa,Djerissa,100.0,3.0,1.0,50000.0
property_prices_in_tunisia,5267,house,Le Kef,Djerissa,Djerissa,Djerissa,120.0,4.0,1.0,50000.0
property_prices_in_tunisia,5270,house,Le Kef,Le Kef,Le Kef,Le Kef,108.0,8.0,2.0,95000.0
property_prices_in_tunisia,5278,house,Le Kef,Tajerouine,Tajerouine,Tajerouine,350.0,7.0,2.0,190000.0
property_prices_in_tunisia,5282,house,Le Kef,Le Kef,Le Kef,Le Kef,509.0,3.0,1.0,208000.0
property_prices_in_tunisia,5290,house,Le Kef,Es-sers,Es-sers,Es-sers,120.0,3.0,1.0,80000.0
property_prices_in_tunisia,5293,house,Le Kef,Le Kef,Le Kef,Le Kef,100.0,4.0,1.0,90000.0
property_prices_in_tunisia,5301,house,Mahdia,Mahdia,Mahdia,Mahdia,238.0,2.0,1.0,238000.0
property_prices_in_tunisia,5302,apartment,Mahdia,Mahdia,Mahdia,Mahdia,62.0,1.0,1.0,145000.0
property_prices_in_tunisia,5303,house,Mahdia,Mahdia,Mahdia,Mahdia,110.0,2.0,1.0,155000.0
property_prices_in_tunisia,5305,house,Mahdia,Mahdia,Mahdia,Mahdia,587.0,5.0,2.0,600000.0
property_prices_in_tunisia,5306,house,Mahdia,Mahdia,Mahdia,Mahdia,480.0,3.0,2.0,580000.0
property_prices_in_tunisia,5307,apartment,Mahdia,Mahdia,Mahdia,Mahdia,143.0,3.0,2.0,275000.0
property_prices_in_tunisia,5310,apartment,Mahdia,Mahdia,Mahdia,Mahdia,200.0,2.0,1.0,200000.0
property_prices_in_tunisia,5312,house,Mahdia,Chebba,Chebba,Chebba,144.0,3.0,1.0,170000.0
property_prices_in_tunisia,5316,apartment,Mahdia,Mahdia,Mahdia,Mahdia,63.0,1.0,1.0,130000.0
property_prices_in_tunisia,5321,apartment,Mahdia,Mahdia,Mahdia,Mahdia,107.0,3.0,1.0,250000.0
property_prices_in_tunisia,5322,house,Mahdia,Mahdia,Mahdia,Mahdia,126.0,3.0,1.0,193000.0
property_prices_in_tunisia,5328,apartment,Mahdia,Mahdia,Mahdia,Mahdia,55.0,1.0,1.0,95000.0
property_prices_in_tunisia,5329,apartment,Mahdia,Mahdia,Mahdia,Mahdia,168.0,4.0,2.0,390000.0
property_prices_in_tunisia,5330,apartment,Mahdia,Mahdia,Mahdia,Mahdia,81.0,2.0,1.0,186000.0
property_prices_in_tunisia,5331,apartment,Mahdia,Mahdia,Mahdia,Mahdia,57.0,1.0,1.0,152000.0
property_prices_in_tunisia,5333,apartment,Mahdia,Mahdia,Mahdia,Mahdia,75.0,1.0,1.0,130000.0
property_prices_in_tunisia,5336,apartment,Mahdia,Mahdia,Mahdia,Mahdia,70.0,2.0,1.0,98000.0
property_prices_in_tunisia,5338,house,Mahdia,Mahdia,Mahdia,Mahdia,270.0,3.0,2.0,350000.0
property_prices_in_tunisia,5340,apartment,Mahdia,Mahdia,Mahdia,Mahdia,80.0,2.0,1.0,200000.0
property_prices_in_tunisia,5342,apartment,Mahdia,Mahdia,Mahdia,Mahdia,205.0,3.0,3.0,330000.0
property_prices_in_tunisia,5343,apartment,Mahdia,Mahdia,Mahdia,Mahdia,106.0,2.0,2.0,220000.0
property_prices_in_tunisia,5347,apartment,Mahdia,Mahdia,Mahdia,Mahdia,170.0,3.0,1.0,185000.0
property_prices_in_tunisia,5349,house,Mahdia,Mahdia,Mahdia,Mahdia,110.0,2.0,1.0,160000.0
property_prices_in_tunisia,5350,house,Mahdia,Mahdia,Mahdia,Mahdia,600.0,5.0,3.0,700000.0
property_prices_in_tunisia,5352,apartment,Mahdia,Mahdia,Mahdia,Mahdia,136.0,2.0,2.0,249000.0
property_prices_in_tunisia,5360,house,Mahdia,Mahdia,Mahdia,Mahdia,500.0,9.0,5.0,800000.0
